gameID,leagueID,season,date,homeTeamID,awayTeamID,homeGoals,awayGoals,homeProbability,drawProbability,awayProbability,homeGoalsHalfTime,awayGoalsHalfTime
4644,1,2014,2014-12-28 15:00:00,71,77,0,0,2.578,3.651,3.771,0,0
4645,1,2014,2014-12-28 15:00:00,81,83,1,2,442,977,8.581,0,2
4646,1,2014,2014-12-28 15:00:00,85,76,2,0,2.879,3.411,371,0,0
4647,1,2014,2014-12-28 16:15:00,86,72,3,2,5.405,2.531,2.064,1,1
4648,1,2014,2014-12-29 20:00:00,87,84,4,1,8.746,932,322,1,0
4649,1,2014,2014-11-01 12:45:00,86,87,1,0,7.573,2.005,422,0,0
4650,1,2014,2014-11-01 15:00:00,85,81,2,2,9.172,64,188,1,0
4651,1,2014,2014-11-01 15:00:00,75,76,0,1,6.162,2.617,1.221,0,0
4652,1,2014,2014-11-01 15:00:00,83,92,3,0,9.785,185,3,0,0
4653,1,2014,2014-11-01 15:00:00,80,202,2,1,8.323,1.305,372,1,0
4654,1,2014,2014-11-01 15:00:00,72,84,0,0,4.808,3.166,2.026,0,0
4655,1,2014,2014-11-01 15:00:00,91,74,0,1,218,1.186,8.596,0,1
4656,1,2014,2014-11-02 13:30:00,88,89,1,0,8.103,1.337,56,0,0
4657,1,2014,2014-11-02 16:00:00,71,82,1,2,735,1.434,7.831,1,0
4658,1,2014,2014-11-03 20:00:00,78,77,1,3,3.325,3.789,2.886,0,1
4659,1,2014,2014-11-08 12:45:00,87,80,1,2,558,1.581,7.861,1,1
4660,1,2014,2014-11-08 15:00:00,92,91,1,0,5.098,3.205,1.697,0,0
4661,1,2014,2014-11-08 15:00:00,89,78,1,0,4.956,3.562,1.482,0,0
4662,1,2014,2014-11-08 15:00:00,81,71,0,0,6.129,2.617,1.254,0,0
4663,1,2014,2014-11-08 15:00:00,74,75,2,0,4.702,3.495,1.803,0,0
4664,1,2014,2014-11-08 17:30:00,202,88,2,2,4.269,2.369,3.362,1,1
4665,1,2014,2014-11-09 13:30:00,77,72,1,1,99,2.675,6.335,0,0
4666,1,2014,2014-11-09 13:30:00,82,85,1,2,3.576,3.086,3.338,0,2
4667,1,2014,2014-11-09 13:30:00,76,86,0,2,3.328,3.784,2.888,0,1
4668,1,2014,2014-11-09 16:00:00,84,83,2,1,746,1.953,7.301,0,0
4669,1,2014,2014-11-22 15:00:00,85,92,1,2,5.312,2.665,2.023,1,2
4670,1,2014,2014-11-22 15:00:00,86,202,1,0,6.881,2.326,793,0,0
4671,1,2014,2014-11-22 15:00:00,88,84,2,1,6.889,1.952,1.159,1,1
4672,1,2014,2014-11-22 15:00:00,75,77,0,0,2.549,3.538,3.913,0,0
4673,1,2014,2014-11-22 15:00:00,72,81,2,1,5.595,2.532,1.873,1,0
4674,1,2014,2014-11-22 15:00:00,80,76,2,0,9.972,27,"1,00E-04",2,0
4675,1,2014,2014-11-22 17:30:00,83,89,1,2,5.502,2.382,2.116,0,0
4676,1,2014,2014-11-23 13:30:00,78,87,3,1,5.077,2.767,2.156,1,1
4677,1,2014,2014-11-23 16:00:00,91,82,1,2,1.149,2.036,6.815,1,0
4678,1,2014,2014-11-24 20:00:00,71,74,1,1,4.408,3.094,2.498,1,0
4679,1,2014,2014-11-29 12:45:00,76,83,0,1,1.034,3.499,5.467,0,0
4680,1,2014,2014-11-29 15:00:00,81,86,1,0,6.284,3.009,707,0,0
4681,1,2014,2014-11-29 15:00:00,84,78,1,1,3.252,2.902,3.846,1,1
4682,1,2014,2014-11-29 15:00:00,87,85,1,0,604,2.659,1.301,0,0
4683,1,2014,2014-11-29 15:00:00,89,91,3,0,8.741,112,139,2,0
4684,1,2014,2014-11-29 15:00:00,202,75,3,2,5.903,2.033,2.064,2,1
4685,1,2014,2014-11-29 15:00:00,92,71,1,1,6.998,1.782,122,0,1
4686,1,2014,2014-11-29 17:30:00,77,80,0,0,4.317,327,2.413,0,0
4687,1,2014,2014-11-30 13:30:00,74,88,0,3,827,1.876,7.297,0,0
4688,1,2014,2014-11-30 16:00:00,82,72,2,1,4.026,3.157,2.817,2,1
4689,1,2014,2014-10-04 15:00:00,91,78,2,0,4.669,3.387,1.944,0,0
4690,1,2014,2014-10-04 15:00:00,75,92,2,2,5.257,2.955,1.788,2,1
4691,1,2014,2014-10-04 15:00:00,87,76,2,1,3.724,2.834,3.442,1,0
4692,1,2014,2014-10-04 15:00:00,77,85,3,1,663,2.474,896,2,1
4693,1,2014,2014-10-04 15:00:00,84,86,2,2,453,2.825,2.645,1,1
4694,1,2014,2014-10-04 17:30:00,71,88,0,2,746,1.696,7.558,0,0
4695,1,2014,2014-10-05 12:00:00,89,72,2,1,2.465,2.522,5.013,1,0
4696,1,2014,2014-10-05 14:05:00,82,74,1,0,2.556,3.285,4.159,1,0
4697,1,2014,2014-10-05 14:05:00,80,83,2,0,7.402,2.091,507,1,0
4698,1,2014,2014-10-05 16:15:00,81,202,2,0,6.639,248,881,1,0
4699,1,2014,2014-10-18 12:45:00,88,82,4,1,7.036,1.608,1.356,2,1
4700,1,2014,2014-10-18 15:00:00,72,71,3,0,7.634,1.842,524,1,0
4701,1,2014,2014-10-18 15:00:00,92,81,1,3,1.751,1.868,6.381,0,0
4702,1,2014,2014-10-18 15:00:00,78,80,1,2,4.024,3.215,2.761,0,1
4703,1,2014,2014-10-18 15:00:00,74,77,8,0,9.196,569,235,3,0
4704,1,2014,2014-10-18 15:00:00,86,75,1,0,7.764,1.607,629,0,0
4705,1,2014,2014-10-18 15:00:00,83,91,2,2,7.906,1.566,528,1,1
4706,1,2014,2014-10-19 13:30:00,202,87,2,3,6.523,1.947,153,0,0
4707,1,2014,2014-10-19 16:00:00,85,84,2,1,0.22,2.657,5.143,1,1
4708,1,2014,2014-10-20 20:00:00,76,89,2,2,2.368,3.588,4.044,1,0
4709,1,2014,2014-10-25 12:45:00,81,88,2,1,5.666,2.249,2.085,1,0
4710,1,2014,2014-10-25 15:00:00,74,85,1,0,4.816,3.034,215,1,0
4711,1,2014,2014-10-25 15:00:00,77,83,0,2,858,2.344,6.798,0,1
4712,1,2014,2014-10-25 15:00:00,76,78,2,2,2.317,3.066,4.617,0,2
4713,1,2014,2014-10-25 15:00:00,87,91,0,0,438,4.587,1.033,0,0
4714,1,2014,2014-10-25 17:30:00,84,75,2,0,4.102,3.673,2.225,1,0
4715,1,2014,2014-10-26 13:30:00,82,86,1,2,7.147,1.904,949,1,0
4716,1,2014,2014-10-26 13:30:00,92,72,1,3,0.44,2.695,2.905,1,2
4717,1,2014,2014-10-26 16:00:00,89,80,1,1,5.939,2.397,1.664,0,0
4718,1,2014,2014-10-27 20:00:00,202,71,2,0,2.245,3.226,4.529,1,0
4719,1,2014,2014-09-13 12:45:00,83,88,2,2,3.332,2.275,4.393,0,1
4720,1,2014,2014-09-13 15:00:00,80,84,4,2,8.801,805,394,1,1
4721,1,2014,2014-09-13 15:00:00,78,92,0,0,181,3.057,5.133,0,0
4722,1,2014,2014-09-13 15:00:00,74,86,4,0,6.428,2.179,1.393,2,0
4723,1,2014,2014-09-13 15:00:00,85,75,0,1,6.489,2.449,1.062,0,0
4724,1,2014,2014-09-13 15:00:00,77,82,2,2,273,1.189,8.538,1,1
4725,1,2014,2014-09-13 15:00:00,76,72,0,2,2.298,3.838,3.864,0,1
4726,1,2014,2014-09-13 17:30:00,87,71,0,1,3.062,3.781,3.157,0,1
4727,1,2014,2014-09-14 16:00:00,89,202,4,0,7.954,1.501,545,3,0
4728,1,2014,2014-09-15 20:00:00,91,81,2,2,2.056,4.322,3.622,1,0
4729,1,2014,2014-09-20 12:45:00,202,85,2,2,2.286,2.879,4.835,1,1
4730,1,2014,2014-09-20 15:00:00,84,74,0,1,2.318,4.034,3.648,0,0
4731,1,2014,2014-09-20 15:00:00,71,83,0,3,1.284,306,5.656,0,3
4732,1,2014,2014-09-20 15:00:00,92,77,0,0,3.224,3.939,2.837,0,0
4733,1,2014,2014-09-20 15:00:00,86,91,2,2,6.543,2.329,1.128,0,0
4734,1,2014,2014-09-20 17:30:00,81,87,3,1,658,2.627,793,2,1
4735,1,2014,2014-09-21 13:30:00,82,76,0,1,1.323,3.201,5.476,0,0
4736,1,2014,2014-09-21 13:30:00,75,89,5,3,5.831,222,1.949,1,2
4737,1,2014,2014-09-21 16:00:00,88,80,1,1,3.206,3.432,3.362,0,0
4738,1,2014,2014-09-21 16:00:00,72,78,2,3,6.149,2.223,1.628,1,1
4739,1,2014,2014-09-27 12:45:00,87,72,1,1,6.695,2.444,861,0,0
4740,1,2014,2014-09-27 15:00:00,89,81,2,1,1.379,2.828,5.793,2,1
4741,1,2014,2014-09-27 15:00:00,74,202,2,1,8.453,1.171,376,0,0
4742,1,2014,2014-09-27 15:00:00,80,71,3,0,9.825,153,22,1,0
4743,1,2014,2014-09-27 15:00:00,78,75,2,0,8.643,1.139,218,0,0
4744,1,2014,2014-09-27 15:00:00,91,88,2,4,1.907,2.768,5.325,2,2
4745,1,2014,2014-09-27 15:00:00,77,84,0,0,7.502,2.161,337,0,0
4746,1,2014,2014-09-27 17:30:00,83,82,1,1,5.176,3.123,1.701,0,0
4747,1,2014,2014-09-28 16:00:00,76,92,4,0,7.628,1.787,585,2,0
4748,1,2014,2014-09-29 20:00:00,85,86,1,0,4.727,2.988,2.285,1,0
4749,1,2014,2014-08-16 12:45:00,89,84,1,2,6.519,2.802,679,0,1
4750,1,2014,2014-08-16 15:00:00,75,72,2,2,5.513,2.922,1.565,1,2
4751,1,2014,2014-08-16 15:00:00,202,91,0,1,0.59,2.449,1.651,0,0
4752,1,2014,2014-08-16 15:00:00,85,71,0,1,1.468,3.637,4.895,0,0
4753,1,2014,2014-08-16 15:00:00,76,77,2,2,5.894,2.676,143,1,1
4754,1,2014,2014-08-16 15:00:00,81,82,0,1,5.856,2.648,1.496,0,0
4755,1,2014,2014-08-16 17:30:00,83,78,2,1,9.002,94,58,1,1
4756,1,2014,2014-08-17 13:30:00,87,74,2,1,2.941,2.954,4.105,1,0
4757,1,2014,2014-08-17 16:00:00,86,88,0,2,2.231,2.729,504,0,1
4758,1,2014,2014-08-18 20:00:00,92,80,1,3,303,1.173,8.524,1,3
4759,1,2014,2014-08-23 12:45:00,71,86,0,0,2.289,419,3.521,0,0
4760,1,2014,2014-08-23 15:00:00,80,75,2,0,7.641,178,579,0,0
4761,1,2014,2014-08-23 15:00:00,78,81,1,3,1.513,2.899,5.588,0,2
4762,1,2014,2014-08-23 15:00:00,74,76,0,0,2.969,3.865,3.166,0,0
4763,1,2014,2014-08-23 15:00:00,84,92,1,0,361,3.401,2.989,1,0
4764,1,2014,2014-08-23 17:30:00,72,83,2,2,3.291,2.917,3.792,2,0
4765,1,2014,2014-08-24 13:30:00,91,85,1,1,1.493,2.787,572,1,0
4766,1,2014,2014-08-24 13:30:00,82,202,4,0,6.971,1.853,1.176,3,0
4767,1,2014,2014-08-24 16:00:00,77,89,1,1,207,3.525,4.405,1,1
4768,1,2014,2014-08-25 20:00:00,88,87,3,1,4.832,2.945,2.223,1,0
4769,1,2014,2014-08-30 12:45:00,92,89,0,0,279,4.767,2.443,0,0
4770,1,2014,2014-08-30 15:00:00,88,85,0,1,4.902,3.909,1.189,0,0
4771,1,2014,2014-08-30 15:00:00,86,78,3,3,3.485,3.099,3.416,1,1
4772,1,2014,2014-08-30 15:00:00,202,77,1,0,4.306,2.973,2.721,1,0
4773,1,2014,2014-08-30 15:00:00,84,76,3,0,7.305,1.799,896,2,0
4774,1,2014,2014-08-30 15:00:00,81,74,1,3,1.053,2.649,6.298,1,1
4775,1,2014,2014-08-30 17:30:00,72,80,3,6,2.489,2.327,5.184,1,2
4776,1,2014,2014-08-31 13:30:00,71,91,2,1,3.763,4.786,1.451,2,0
4777,1,2014,2014-08-31 13:30:00,82,87,0,3,243,855,8.902,0,1
4778,1,2014,2014-08-31 16:00:00,75,83,1,1,802,1.733,7.465,1,1
4779,2,2014,2015-05-02 17:00:00,102,98,0,1,2.753,3.076,4.171,0,1
4780,2,2014,2015-05-02 19:45:00,104,100,0,0,577,2.052,7.371,0,0
4781,2,2014,2015-05-03 11:30:00,95,101,2,0,4.609,3.663,1.728,1,0
4782,2,2014,2015-05-03 14:00:00,106,109,0,0,3.351,3.319,333,0,0
4783,2,2014,2015-05-03 14:00:00,94,99,0,1,564,121,8.226,0,0
4784,2,2014,2015-05-03 14:00:00,107,96,1,1,3.797,2.674,3.529,0,0
4785,2,2014,2015-05-03 14:00:00,110,203,3,1,8.821,827,352,2,0
4786,2,2014,2015-05-03 19:45:00,105,111,3,0,0.99,96,"4,00E-04",0,0
4787,2,2014,2015-05-04 19:45:00,116,230,4,0,6.765,2.021,1.214,3,0
4788,2,2014,2015-05-06 14:00:00,113,108,0,1,2.744,279,4.466,0,1
4789,2,2014,2015-05-09 17:00:00,98,116,1,1,48,1.648,7.872,1,0
4790,2,2014,2015-05-09 19:45:00,111,95,2,1,634,2.148,1.512,1,0
4791,2,2014,2015-05-10 11:30:00,109,94,2,2,3.443,2.674,3.883,2,2
4792,2,2014,2015-05-10 14:00:00,99,102,1,4,569,925,8.506,0,1
4793,2,2014,2015-05-10 14:00:00,100,107,2,3,9.344,454,202,1,2
4794,2,2014,2015-05-10 14:00:00,203,104,2,3,7.034,1.874,1.092,2,0
4795,2,2014,2015-05-10 17:00:00,230,105,2,2,3.324,2.799,3.877,2,1
4796,2,2014,2015-05-10 17:00:00,108,110,2,3,3.521,3.022,3.457,1,1
4797,2,2014,2015-05-10 19:45:00,96,106,1,2,1.621,2.295,6.084,1,1
4798,2,2014,2015-05-11 19:45:00,101,113,5,1,6.663,2.348,989,1,0
4799,2,2014,2015-05-16 17:00:00,106,98,1,2,3.952,2.688,336,1,1
4800,2,2014,2015-05-16 19:45:00,102,96,0,1,3.654,3.286,306,0,0
4801,2,2014,2015-05-17 11:30:00,104,111,3,2,5.963,2.624,1.413,2,1
4802,2,2014,2015-05-17 14:00:00,116,100,0,1,2.922,2.602,4.476,0,1
4803,2,2014,2015-05-17 14:00:00,107,101,1,4,7.141,1.714,1.145,1,1
4804,2,2014,2015-05-17 14:00:00,94,108,2,1,3.398,3.035,3.567,1,1
4805,2,2014,2015-05-17 14:00:00,113,109,2,0,9.456,476,68,0,0
4806,2,2014,2015-05-17 19:45:00,95,99,2,1,7.434,1.742,824,1,1
4807,2,2014,2015-05-18 18:00:00,110,230,3,0,5.631,2.399,197,2,0
4808,2,2014,2015-05-18 20:00:00,105,203,3,2,762,1.798,582,2,2
4809,2,2014,2015-05-23 17:00:00,98,105,3,1,2.806,2.944,425,1,0
4810,2,2014,2015-05-23 19:45:00,101,106,3,2,3.933,2.382,3.685,2,2
4811,2,2014,2015-05-24 11:30:00,108,102,1,1,6.957,2.186,857,0,0
4812,2,2014,2015-05-24 14:00:00,230,94,2,2,2.533,2.989,4.478,2,1
4813,2,2014,2015-05-24 14:00:00,203,116,0,1,1.114,3.415,5.471,0,0
4814,2,2014,2015-05-24 14:00:00,100,110,2,3,3.289,366,3.051,1,2
4815,2,2014,2015-05-24 14:00:00,109,107,1,1,3.999,3.556,2.445,0,0
4816,2,2014,2015-05-24 14:00:00,99,104,0,1,2.484,3.921,3.595,0,0
4817,2,2014,2015-05-24 19:45:00,111,113,3,0,6.216,2.324,146,1,0
4818,2,2014,2015-05-25 17:00:00,96,95,1,2,3.632,3.129,3.239,0,0
4819,2,2014,2015-05-30 17:00:00,94,98,2,2,1.844,2.488,5.668,0,1
4820,2,2014,2015-05-30 19:45:00,107,111,1,3,1.449,1.986,6.565,1,2
4821,2,2014,2015-05-31 17:00:00,116,99,4,3,5.473,3.001,1.526,2,1
4822,2,2014,2015-05-31 19:45:00,102,230,2,2,4.589,2.861,255,0,0
4823,2,2014,2015-05-31 19:45:00,95,100,1,2,115,518,9.367,0,1
4824,2,2014,2015-05-31 19:45:00,105,96,2,4,708,1.816,1.104,0,2
4825,2,2014,2015-05-31 19:45:00,104,101,3,1,4.931,2.462,2.607,3,1
4826,2,2014,2015-05-31 19:45:00,106,108,4,3,6.013,1.971,2.016,0,0
4827,2,2014,2015-05-31 19:45:00,113,203,5,0,9.934,64,"2,00E-04",3,0
4828,2,2014,2015-05-31 19:45:00,110,109,3,0,7.529,1.684,787,1,0
4829,2,2014,2015-04-04 11:30:00,95,105,1,0,4.239,3.241,252,1,0
4830,2,2014,2015-04-04 14:00:00,106,230,1,1,4.894,3.319,1.787,1,1
4831,2,2014,2015-04-04 14:00:00,116,96,1,3,11,59,993,0,1
4832,2,2014,2015-04-04 14:00:00,100,111,1,2,397,2.892,3.138,0,1
4833,2,2014,2015-04-04 14:00:00,107,113,1,2,283,399,318,0,2
4834,2,2014,2015-04-04 14:00:00,101,99,1,1,2.604,2.807,4.589,1,0
4835,2,2014,2015-04-04 14:00:00,94,203,3,3,4.663,2.788,2.549,2,0
4836,2,2014,2015-04-04 14:00:00,104,109,1,0,6.546,2.331,1.123,1,0
4837,2,2014,2015-04-04 17:30:00,110,102,2,0,8.093,1.418,489,0,0
4838,2,2014,2015-04-04 20:00:00,98,108,2,0,8.111,1.409,48,1,0
4839,2,2014,2015-04-08 17:30:00,230,99,1,0,5.487,3.057,1.456,0,0
4840,2,2014,2015-04-11 17:00:00,101,116,2,0,5.937,2.117,1.946,0,0
4841,2,2014,2015-04-11 17:00:00,230,98,1,0,1.191,3.768,5.041,0,0
4842,2,2014,2015-04-11 19:45:00,94,106,0,3,1.579,225,6.171,0,1
4843,2,2014,2015-04-12 11:30:00,203,109,0,1,659,1.831,751,0,0
4844,2,2014,2015-04-12 14:00:00,96,108,4,0,5.961,2.661,1.378,3,0
4845,2,2014,2015-04-12 14:00:00,105,110,3,0,6.868,2.553,579,1,0
4846,2,2014,2015-04-12 14:00:00,99,100,1,3,592,1.632,7.776,0,2
4847,2,2014,2015-04-12 14:00:00,113,95,1,1,1.763,2.456,5.781,0,0
4848,2,2014,2015-04-12 14:00:00,107,104,2,1,7.056,2.367,577,1,0
4849,2,2014,2015-04-12 19:45:00,111,102,1,1,5.295,3.112,1.593,0,0
4850,2,2014,2015-04-15 17:30:00,101,230,2,0,8.739,924,337,1,0
4851,2,2014,2015-04-18 17:00:00,102,203,0,0,6.698,2.847,455,0,0
4852,2,2014,2015-04-18 19:45:00,98,96,2,0,3.366,4.301,2.333,2,0
4853,2,2014,2015-04-19 11:30:00,104,113,1,1,1.373,2.725,5.902,1,0
4854,2,2014,2015-04-19 14:00:00,109,99,1,1,6.035,3.263,702,1,0
4855,2,2014,2015-04-19 14:00:00,108,230,2,2,3.503,3.224,3.273,2,1
4856,2,2014,2015-04-19 14:00:00,100,101,2,1,6.343,2.243,1.414,2,0
4857,2,2014,2015-04-19 14:00:00,95,107,1,1,5.369,3.345,1.286,1,1
4858,2,2014,2015-04-19 17:00:00,116,105,0,3,1.698,3.461,4.841,0,2
4859,2,2014,2015-04-19 19:45:00,106,111,0,0,7.887,1.867,246,0,0
4860,2,2014,2015-04-20 19:45:00,110,94,0,1,3.747,2.964,3.289,0,0
4861,2,2014,2015-04-25 17:00:00,99,111,2,1,629,2.761,949,0,0
4862,2,2014,2015-04-25 19:45:00,106,95,2,1,6.106,2.701,1.193,1,0
4863,2,2014,2015-04-26 11:30:00,107,108,2,2,2.552,2.222,5.226,1,1
4864,2,2014,2015-04-26 14:00:00,230,100,1,0,1.749,2.746,5.505,1,0
4865,2,2014,2015-04-26 14:00:00,113,98,2,1,3.913,2.676,3.411,1,1
4866,2,2014,2015-04-26 14:00:00,101,203,3,1,8.455,995,55,2,0
4867,2,2014,2015-04-26 14:00:00,96,109,1,1,8.212,151,278,1,0
4868,2,2014,2015-04-26 14:00:00,94,104,3,2,2.986,2.491,4.523,1,1
4869,2,2014,2015-04-26 17:00:00,110,116,1,3,3.675,2.426,3.899,0,1
4870,2,2014,2015-04-26 19:45:00,105,102,4,2,0.89,936,164,2,1
4871,2,2014,2015-04-28 19:45:00,99,106,1,2,456,142,8.124,0,0
4872,2,2014,2015-04-29 19:45:00,104,95,0,3,1.759,386,4.381,0,2
4873,2,2014,2015-04-29 19:45:00,96,230,4,0,8.217,1.414,369,3,0
4874,2,2014,2015-04-29 19:45:00,100,113,2,2,7.632,1.665,703,2,1
4875,2,2014,2015-04-29 19:45:00,203,107,2,2,7.042,1.758,0.12,0,0
4876,2,2014,2015-04-29 19:45:00,109,116,1,0,5.111,3.503,1.386,1,0
4877,2,2014,2015-04-29 19:45:00,98,110,3,2,2.594,2.719,4.687,2,1
4878,2,2014,2015-04-29 19:45:00,111,101,1,3,375,1.093,8.532,0,1
4879,2,2014,2015-04-29 19:45:00,102,94,1,1,4.942,2.776,2.282,0,0
4880,2,2014,2015-04-30 19:45:00,108,105,4,2,3.866,3.424,271,3,0
4881,2,2014,2015-03-01 11:30:00,116,94,1,2,281,2.804,4.386,0,1
4882,2,2014,2015-03-01 14:00:00,100,108,0,0,3.257,3.115,3.628,0,0
4883,2,2014,2015-03-01 14:00:00,107,102,1,2,2.925,2.619,4.456,1,0
4884,2,2014,2015-03-01 14:00:00,203,99,1,0,6.297,2.798,905,0,0
4885,2,2014,2015-03-01 14:00:00,104,96,0,3,121,426,9.453,0,1
4886,2,2014,2015-03-01 17:00:00,106,110,0,1,267,4.036,3.294,0,0
4887,2,2014,2015-03-01 19:45:00,113,105,1,0,4.003,3.454,2.543,0,0
4888,2,2014,2015-03-02 19:45:00,95,98,1,1,1.789,4.592,3.619,0,0
4889,2,2014,2015-03-07 17:00:00,102,116,2,0,5.844,2.789,1.367,1,0
4890,2,2014,2015-03-07 19:45:00,111,94,2,2,5.364,2.485,2.151,1,1
4891,2,2014,2015-03-08 11:30:00,203,100,0,0,363,7.192,2.445,0,0
4892,2,2014,2015-03-08 14:00:00,109,95,0,0,2.991,3.845,3.164,0,0
4893,2,2014,2015-03-08 14:00:00,108,101,1,1,4.355,3.619,2.026,0,1
4894,2,2014,2015-03-08 14:00:00,230,107,0,0,358,5.218,1.202,0,0
4895,2,2014,2015-03-08 14:00:00,99,113,3,2,3.755,3.031,3.214,2,1
4896,2,2014,2015-03-08 19:45:00,105,106,2,2,3.387,302,3.593,0,0
4897,2,2014,2015-03-09 18:00:00,96,110,4,0,9.957,41,"2,00E-04",1,0
4898,2,2014,2015-03-09 20:00:00,98,104,1,0,5.249,435,401,0,0
4899,2,2014,2015-03-14 17:00:00,100,98,0,1,1.379,5.222,3.399,0,0
4900,2,2014,2015-03-14 19:45:00,116,108,1,1,4.211,3.418,2.371,1,0
4901,2,2014,2015-03-15 14:00:00,101,109,0,2,3.049,2.808,4.143,0,0
4902,2,2014,2015-03-15 14:00:00,104,230,4,1,9.346,557,97,2,1
4903,2,2014,2015-03-15 14:00:00,107,99,0,0,4.432,4.306,1.262,0,0
4904,2,2014,2015-03-15 17:00:00,94,105,2,0,7.275,192,805,1,0
4905,2,2014,2015-03-15 19:45:00,106,203,1,1,635,2.825,825,0,1
4906,2,2014,2015-03-16 18:00:00,113,96,0,2,866,2.455,6.679,0,0
4907,2,2014,2015-03-16 18:00:00,110,111,2,1,6.359,2.375,1.266,0,0
4908,2,2014,2015-03-16 20:00:00,95,102,0,2,5.496,2.608,1.896,0,0
4909,2,2014,2015-03-21 17:00:00,109,100,1,0,5.155,2.617,2.228,1,0
4910,2,2014,2015-03-21 19:45:00,111,116,3,1,7.173,1.898,929,1,0
4911,2,2014,2015-03-22 11:30:00,108,104,3,1,7.754,1.601,645,0,0
4912,2,2014,2015-03-22 14:00:00,98,101,1,0,8.098,1.578,324,1,0
4913,2,2014,2015-03-22 19:45:00,96,94,2,0,8.062,1.709,229,2,0
4914,2,2014,2015-03-22 19:45:00,102,106,1,0,6.776,2.435,789,0,0
4915,2,2014,2015-03-22 19:45:00,203,95,0,1,657,3.165,6.178,0,1
4916,2,2014,2015-03-22 19:45:00,99,110,2,2,581,2.431,1.759,1,0
4917,2,2014,2015-03-22 19:45:00,105,107,1,1,6.112,2.559,1.329,0,0
4918,2,2014,2015-03-22 19:45:00,230,113,0,2,1.322,2.295,6.383,0,1
4919,2,2014,2015-02-01 11:30:00,104,106,3,1,3.429,3.241,333,2,0
4920,2,2014,2015-02-01 14:00:00,99,98,0,0,1.897,3.665,4.438,0,0
4921,2,2014,2015-02-01 14:00:00,203,96,2,1,5.567,3.441,992,0,0
4922,2,2014,2015-02-01 14:00:00,109,105,1,2,1.176,2.402,6.422,1,1
4923,2,2014,2015-02-01 14:00:00,107,116,2,1,3.685,2.669,3.646,1,1
4924,2,2014,2015-02-01 14:00:00,100,94,2,1,6.426,2.592,982,1,1
4925,2,2014,2015-02-01 14:00:00,113,102,5,1,9.609,324,67,2,0
4926,2,2014,2015-02-01 19:45:00,111,230,3,1,5.265,2.665,207,1,1
4927,2,2014,2015-02-07 17:00:00,94,113,1,3,1.176,2.374,645,0,1
4928,2,2014,2015-02-07 19:45:00,98,111,3,1,8.161,1.495,344,2,1
4929,2,2014,2015-02-08 11:30:00,110,107,3,2,5.039,2.579,2.382,1,1
4930,2,2014,2015-02-08 14:00:00,108,203,2,0,6.061,2.584,1.355,1,0
4931,2,2014,2015-02-08 14:00:00,116,95,1,2,5.482,2.524,1.994,0,1
4932,2,2014,2015-02-08 14:00:00,102,104,1,1,2.266,2.565,5.169,1,1
4933,2,2014,2015-02-08 14:00:00,105,99,3,1,5.086,3.674,124,2,1
4934,2,2014,2015-02-08 19:45:00,106,100,3,0,2.601,3.302,4.097,1,0
4935,2,2014,2015-02-09 19:45:00,96,101,0,1,1.192,2.628,618,0,1
4936,2,2014,2015-02-11 17:00:00,230,109,0,1,1.264,2.286,645,0,0
4937,2,2014,2015-02-14 17:00:00,104,110,1,3,1.167,2.255,6.578,0,2
4938,2,2014,2015-02-14 19:45:00,100,105,3,1,5.421,3.461,1.118,2,0
4939,2,2014,2015-02-15 11:30:00,111,108,1,1,299,3.504,3.506,1,0
4940,2,2014,2015-02-15 14:00:00,113,116,1,1,6.779,2.421,0.08,1,1
4941,2,2014,2015-02-15 14:00:00,101,94,5,2,4.571,2.972,2.457,3,1
4942,2,2014,2015-02-15 14:00:00,107,106,1,4,822,1.966,7.212,1,2
4943,2,2014,2015-02-15 14:00:00,95,230,0,0,768,2.103,217,0,0
4944,2,2014,2015-02-15 14:00:00,99,96,0,1,697,1.729,7.574,0,1
4945,2,2014,2015-02-15 17:00:00,109,102,2,1,2.938,363,3.432,2,0
4946,2,2014,2015-02-15 19:45:00,203,98,2,2,1.122,1.958,692,1,2
4947,2,2014,2015-02-20 19:45:00,98,107,2,1,7.882,1.531,587,2,1
4948,2,2014,2015-02-22 14:00:00,111,203,2,0,628,2.639,1.081,1,0
4949,2,2014,2015-02-22 14:00:00,108,109,3,0,8.751,1.056,193,1,0
4950,2,2014,2015-02-22 14:00:00,96,100,2,1,3.965,3.187,2.848,1,1
4951,2,2014,2015-02-22 14:00:00,94,95,1,1,3.104,3.891,3.005,1,1
4952,2,2014,2015-02-22 19:45:00,110,113,1,1,4.911,2.698,2.391,0,0
4953,2,2014,2015-02-23 18:00:00,105,104,2,0,5.939,3.121,94,0,0
4954,2,2014,2015-02-23 20:00:00,116,106,1,2,1.522,2.104,6.374,0,0
4955,2,2014,2015-02-24 17:30:00,102,101,1,1,1.537,2.319,6.144,1,1
4956,2,2014,2015-02-28 19:45:00,109,111,0,0,1.699,3.444,4.857,0,0
4957,2,2014,2015-01-05 19:45:00,96,102,3,0,977,227,"3,00E-04",2,0
4958,2,2014,2015-01-06 11:30:00,99,95,0,1,3.175,3.476,3.349,0,1
4959,2,2014,2015-01-06 14:00:00,111,104,1,2,4.086,3.745,2.169,1,1
4960,2,2014,2015-01-06 14:00:00,100,116,5,0,8.673,96,367,3,0
